textDisplay,textOriginal,authorDisplayName,likeCount,publishedAt,updatedAt
何だっけ、一瞬一瞬だけ、3月9日のバンドがよぎったどうしてだろう,"何だっけ、一瞬
一瞬だけ、3月9日のバンドがよぎった
どうしてだろう",Callingババァ復活,0,2022-10-26T20:45:34Z,2022-10-26T20:45:34Z
MVも歌も狂気纏ってて最高,MVも歌も狂気纏ってて最高,パッショーネ24時,808,2022-10-26T08:44:59Z,2022-10-26T08:44:59Z
一緒に歌を作った常田さんが出てるコラボじゃん,"一緒に歌を作った常田さんが出てる
コラボじゃん",世界一の矛盾男,1,2022-10-27T10:43:03Z,2022-10-27T10:43:03Z
欲に忠実ですきｗ,欲に忠実ですきｗ,N,5,2022-10-27T02:55:48Z,2022-10-27T02:55:48Z
常田さんのシーンが意外と多い😳💕,常田さんのシーンが意外と多い😳💕,F S,2,2022-10-26T17:33:30Z,2022-10-26T17:33:30Z
1:13　ニコニコならここで赤字の嵐,1:13　ニコニコならここで赤字の嵐,獅子イチロク,2,2022-10-27T01:49:45Z,2022-10-27T01:49:45Z
MVにもハズレが無いの天才としか言いようがない,MVにもハズレが無いの天才としか言いようがない,おもち。,141,2022-10-25T13:12:30Z,2022-10-25T13:12:30Z
nice,nice,Warido,2,2022-10-26T23:29:32Z,2022-10-26T23:29:32Z
最後こえーよ,最後こえーよ,eo aiu,2,2022-10-26T21:46:27Z,2022-10-26T21:46:27Z
3:27 ｢あの...つけもの好きですか？｣,3:27 ｢あの...つけもの好きですか？｣,ミラーマン。,7,2022-10-26T23:13:09Z,2022-10-26T23:13:09Z
強米津モンブラン,強米津モンブラン,おまんじゅう,0,2022-10-26T22:20:35Z,2022-10-26T22:20:35Z
