textDisplay,textOriginal,authorDisplayName,likeCount,publishedAt,updatedAt
途中某料理人さんのお料理チャンネルに変わっちゃったのかと思いましたw😂ホルモンのサブスク解禁本当に嬉しい！！2曲だけのテレビサイズでも！！(チェンソーマンのED曲担当される方の中で、ホルモンだけサブスクなしか〜と思っていたので…)これでチェンソーマンプレイリスト全曲入れられます🤗あとはどのシーンで挿入歌として使われるのか…あのシーンかな？とか色々考えてますが、こちらも楽しみにしています😊,"途中某料理人さんのお料理チャンネルに変わっちゃったのかと思いましたw😂
ホルモンのサブスク解禁本当に嬉しい！！2曲だけのテレビサイズでも！！
(チェンソーマンのED曲担当される方の中で、ホルモンだけサブスクなしか〜と思っていたので…)
これでチェンソーマンプレイリスト全曲入れられます🤗
あとはどのシーンで挿入歌として使われるのか…あのシーンかな？とか色々考えてますが、こちらも楽しみにしています😊",hitbee,0,2022-10-26T02:30:22Z,2022-10-26T02:30:22Z
サブスク解禁もったいないです！！！,サブスク解禁もったいないです！！！,MAKIMA,0,2022-10-26T01:54:42Z,2022-10-26T01:54:42Z
「コン」,「コン」,ウィルポールター,1,2022-10-26T01:32:58Z,2022-10-26T01:32:58Z
サブスク解禁！？,サブスク解禁！？,レオReO,0,2022-10-26T01:32:57Z,2022-10-26T01:32:57Z
めっ！！！,めっ！！！,マイマイロ,0,2022-10-27T01:33:34Z,2022-10-27T01:34:05Z
上ちゃん喋ってました？w,上ちゃん喋ってました？w,れたすまん,0,2022-10-26T01:41:29Z,2022-10-26T01:41:29Z
コン！,コン！,8 24,1,2022-10-26T01:49:14Z,2022-10-26T01:49:14Z
こんな奴らがあの歌作ったんかwと海外勢はびっくりしてんだろなww,こんな奴らがあの歌作ったんかwと海外勢はびっくりしてんだろなww,pon poko,0,2022-10-26T04:36:30Z,2022-10-26T04:36:30Z
コン！,コン！,九尾の兄貴,0,2022-10-26T10:05:29Z,2022-10-26T10:05:29Z
なんで、最後ロックンロールチェンソーながれたの？,なんで、最後ロックンロールチェンソーながれたの？,おHiza小僧,0,2022-10-26T04:31:41Z,2022-10-26T04:31:41Z
ホルモンさん 一腹ペコとしてマジでお願いしたいです🙇‍♂️全部フルでサブスク解禁してください🙇‍♂️もちろんCDも残しますのでどうか💦,ホルモンさん 一腹ペコとしてマジでお願いしたいです🙇‍♂️全部フルでサブスク解禁してください🙇‍♂️もちろんCDも残しますのでどうか💦,よっすん,0,2022-10-26T04:13:57Z,2022-10-26T04:13:57Z
