textDisplay,textOriginal,authorDisplayName,likeCount,publishedAt,updatedAt
一部聴いたときからフル聴きたいなって思ってました❕投稿ありがとうございます！最高にカッコいいです☺︎,"一部聴いたときからフル聴きたいなって思ってました❕
投稿ありがとうございます！
最高にカッコいいです☺︎",りるまる,0,2022-10-24T10:04:34Z,2022-10-24T10:04:34Z
凄いです!私も今歌う練習してるんですけど、全然歌えないので尊敬です♡♡かっこいいです🥰😭,凄いです!私も今歌う練習してるんですけど、全然歌えないので尊敬です♡♡かっこいいです🥰😭,14歳🧩,0,2022-10-24T10:48:29Z,2022-10-24T10:49:05Z
OH WOW ADO JUST POSTED THE SAME TIME AMATSUKI DID SUCH A COINCIDENCE 😭😭 I LVE BOTH SONGS AND THE COVER IS GREAT OML AMATSUKI YOURE JUST 🙇🏽‍♀️🙇🏽‍♀️,"OH WOW ADO JUST POSTED THE SAME TIME AMATSUKI DID SUCH A COINCIDENCE 😭😭 I LVE BOTH SONGS AND THE COVER IS GREAT OML 

AMATSUKI YOURE JUST 🙇🏽‍♀️🙇🏽‍♀️",Mizu_ Teas,1,2022-10-24T10:07:45Z,2022-10-24T10:07:45Z
凄すぎますっ！私的に、フレンドライクミー以来の衝撃かもしれません。いろんな表情の声色で、時に力強く、時に軽やかで…望み通りでしょう？のところが妖艶すぎて、誰か憑依してますか？？？進化が止まりませんね🥰何度もリピして楽しませてもらいます❤,"凄すぎますっ！
私的に、フレンドライクミー以来の衝撃かもしれません。
いろんな表情の声色で、時に力強く、時に軽やかで…
望み通りでしょう？のところが妖艶すぎて、誰か憑依してますか？？？
進化が止まりませんね🥰

何度もリピして楽しませてもらいます❤",Li ra,0,2022-10-25T13:26:24Z,2022-10-25T13:26:24Z
フルありがとうございます🙏🏻こんなに難しい歌を歌いこなせる辺りさすがだなと思います！天月さんは最強です‼︎,"フルありがとうございます🙏🏻
こんなに難しい歌を歌いこなせる辺りさすがだなと思います！天月さんは最強です‼︎",あまな☪︎,0,2022-10-24T15:06:11Z,2022-10-24T15:06:11Z
フルありがとうございます😭かっこよくて抑揚がある歌声大好きです！！！いやまじこの曲似合いすぎ、、、,"フルありがとうございます😭かっこよくて抑揚がある歌声大好きです！！！

いやまじこの曲似合いすぎ、、、",みるくてぃー,0,2022-10-24T10:03:31Z,2022-10-24T10:03:31Z
フルありがとうございます😭✨がなりと裏声めっちゃ綺麗すぎて最高です,"フルありがとうございます😭✨
がなりと裏声めっちゃ綺麗すぎて最高です",うさみ,0,2022-10-24T10:09:27Z,2022-10-24T10:09:49Z
Adoさんの曲って難しいの多いのに天月さんって全部合わせて天月節にしてるから本当に好きです…,Adoさんの曲って難しいの多いのに天月さんって全部合わせて天月節にしてるから本当に好きです…,ああ,0,2022-10-24T10:08:37Z,2022-10-24T10:08:37Z
うぽつです！！とにかく最高にかっこよすぎて🤦‍♀️♡どんな系統も歌える天月さん！最高です〜👏何回もリピしますね！！,うぽつです！！とにかく最高にかっこよすぎて🤦‍♀️♡どんな系統も歌える天月さん！最高です〜👏何回もリピしますね！！,kano月,0,2022-10-24T10:05:50Z,2022-10-24T10:05:50Z
流石すぎます!!めちゃくちゃ難しいのにラップ上手すぎてかっこよすぎます✨個人的にloud outのあとのとこと超楽しいのあとの笑いとさせちゃうがツボでした💕,"流石すぎます!!めちゃくちゃ難しいのにラップ上手すぎてかっこよすぎます✨
個人的にloud outのあとのとこと超楽しいのあとの笑いとさせちゃうがツボでした💕",桐生椎菜,0,2022-10-24T20:00:58Z,2022-10-24T20:00:58Z
良い意味で狂った感溢れる表現力がヤバい…！どなたかがコメントにて仰ってましたが、天月君と病んでる系なお歌の組み合わせは最高！,良い意味で狂った感溢れる表現力がヤバい…！どなたかがコメントにて仰ってましたが、天月君と病んでる系なお歌の組み合わせは最高！,70 akyk,0,2022-10-24T11:02:10Z,2022-10-24T11:02:10Z
動画投稿ありがとうございます！もう、語彙力が皆無になるほどすごいです！！高音もすごく素敵で巻き舌も最高です！個人的に好きなところ↓0:10 Loud outこの後がすごすぎる0:13 ここから始まるラップ好き0:45 一緒に歌おうようたおーよのいい方よすぎる0:49ラップよすぎるのと高音神1:15巻き舌ー！！1:45 l wanna make your〜ここからの流れが好き2:28  直に脳を揺らすベースここの力強い歌い方が最高,"動画投稿ありがとうございます！

もう、語彙力が皆無になるほどすごいです！！
高音もすごく素敵で巻き舌も最高です！




個人的に好きなところ↓

0:10 Loud out
この後がすごすぎる

0:13 
ここから始まるラップ好き

0:45 一緒に歌おうよ
うたおーよのいい方よすぎる

0:49
ラップよすぎるのと高音神

1:15
巻き舌ー！！

1:45 l wanna make your〜
ここからの流れが好き

2:28  直に脳を揺らすベース
ここの力強い歌い方が最高",すてら,0,2022-10-24T13:56:30Z,2022-10-24T13:56:30Z
カバーでここまで本家に近付けられるの本当に凄いです！！,カバーでここまで本家に近付けられるの本当に凄いです！！,生ハム,0,2022-10-24T13:13:51Z,2022-10-24T13:13:51Z
カッコよすぎる,カッコよすぎる,蜂のようなハト,2,2022-10-24T10:01:00Z,2022-10-24T10:01:00Z
力強くて滑らか？な歌い方が癖になります！かっけぇっす😎✨イラストもかっこいいですね💘,力強くて滑らか？な歌い方が癖になります！かっけぇっす😎✨イラストもかっこいいですね💘,あや,0,2022-10-24T10:48:15Z,2022-10-24T10:48:15Z
がなり声とか高音とかもう最高すぎます😭😭,がなり声とか高音とかもう最高すぎます😭😭,りつ,0,2022-10-24T10:29:21Z,2022-10-24T10:29:21Z
もうサムネが爆イケすぎて禿げた、、、歌詞がほんと聴き取りやすいの凄いこんなに難しい曲を歌いこなしちゃう天月くん最高。,"もうサムネが爆イケすぎて禿げた、、、
歌詞がほんと聴き取りやすいの凄い
こんなに難しい曲を歌いこなしちゃう天月くん最高。",アニメ好きあか銀,2,2022-10-24T11:14:47Z,2022-10-24T13:15:55Z
Twitterでのワンコーラスだけでもリピートしたのにフルで聴けるなんて嬉しすぎます🥹💓もうすごすぎて言葉が出ないです…😂✨ありがとうございます！！リピート確定なのでたくさん聴きますね！！,"Twitterでのワンコーラスだけでもリピートしたのにフルで聴けるなんて嬉しすぎます🥹💓
もうすごすぎて言葉が出ないです…😂✨
ありがとうございます！！
リピート確定なのでたくさん聴きますね！！",もちゃ,0,2022-10-24T13:08:40Z,2022-10-24T13:08:40Z
フル最高すぎます。難しいリズムに高音🎶…完璧に歌いこなす、天月くんさすがです。聴き入ってしまいました。,"フル最高すぎます。
難しいリズムに高音🎶…完璧に歌いこなす、天月くんさすがです。
聴き入ってしまいました。",月まーちゃん,1,2022-10-24T13:58:34Z,2022-10-24T13:58:34Z
本家のラップの雰囲気を残しながら、聞きやすいすごく綺麗な裏声とかっこいい地声の入れ替わる自在さに引き込まれました。あっという間の3分でした！！,本家のラップの雰囲気を残しながら、聞きやすいすごく綺麗な裏声とかっこいい地声の入れ替わる自在さに引き込まれました。あっという間の3分でした！！,Iknow,0,2022-10-24T13:16:19Z,2022-10-24T13:16:19Z
Amatsuki is just so amazing 💗,Amatsuki is just so amazing 💗,Universe,0,2022-10-24T23:21:01Z,2022-10-24T23:21:01Z
damn awesome cover!!,damn awesome cover!!,Ryukato,0,2022-10-24T10:31:29Z,2022-10-24T10:31:29Z
高音綺麗すぎて大好きだし、所々一瞬高くなるところ（語彙力）がめちゃめちゃ好き。大好き。ありがとうございます。,高音綺麗すぎて大好きだし、所々一瞬高くなるところ（語彙力）がめちゃめちゃ好き。大好き。ありがとうございます。,美漓亜-みりあ-,0,2022-10-24T12:27:34Z,2022-10-24T12:27:34Z
さすがとしか言えないわwカッコよかったです,さすがとしか言えないわwカッコよかったです,りむ,2,2022-10-25T14:35:45Z,2022-10-25T14:35:45Z
天月さんの高音、がなりと巻き舌といいラップといい、控えめに言って天才すぎます！！動画もイラストもかっっこよすぎる,"天月さんの高音、がなりと巻き舌といいラップといい、控えめに言って天才すぎます！！
動画もイラストもかっっこよすぎる",うねむ,0,2022-10-24T10:04:58Z,2022-10-24T10:06:07Z
選曲が神すぎますて…😭Twitterにあげられてたラップパートの所がかっこよすぎて無限に聴いてたので嬉しすぎます；；,"選曲が神すぎますて…😭
Twitterにあげられてたラップパートの所がかっこよすぎて無限に聴いてたので嬉しすぎます；；",亜恋,0,2022-10-24T10:02:46Z,2022-10-24T10:02:46Z
望月さんの描く天月さんは最高です...好きすぎる...天月さかの高音はとてもいいです✨ほんとに热血だぜ！燃えるぞ！🔥🔥🔥難しい曲ですが、天月さんは上手にマスターしてくれました🙏今日も天月さんに感動です🙏💗,"望月さんの描く天月さんは最高です...好きすぎる...
天月さかの高音はとてもいいです✨ほんとに热血だぜ！燃えるぞ！🔥🔥🔥
難しい曲ですが、天月さんは上手にマスターしてくれました🙏今日も天月さんに感動です🙏💗",炙燒兔兔,1,2022-10-24T13:44:34Z,2022-10-24T13:44:34Z
あまちゅの早口とか、ラップみたいなのって全然ないから嬉しい！！！その上こんなに難しい曲でもいつも見たいな少年感のある感じがでてるし、自分の良さを生かしきれてて本当にすごい✨✨カッコいいあまちゅも最高……✨✨,"あまちゅの早口とか、ラップみたいなのって全然ないから嬉しい！！！
その上こんなに難しい曲でもいつも見たいな少年感のある感じがでてるし、自分の良さを生かしきれてて本当にすごい✨✨

カッコいいあまちゅも最高……✨✨",みおり,0,2022-10-24T10:20:44Z,2022-10-24T10:20:44Z
難易度高めの曲も、やさしいバラード曲も本当に好きです。投稿ありがとうございます！無理せずに、、、これからも応援しています😉,"難易度高めの曲も、やさしいバラード曲も本当に好きです。
投稿ありがとうございます！無理せずに、、、
これからも応援しています😉",ありす,0,2022-10-24T11:49:59Z,2022-10-24T11:49:59Z
この世にある声の出し方全部この動画で学べます…すごすぎてポカーンって顔しながら聞いてます😧,"この世にある声の出し方全部この動画で学べます…
すごすぎてポカーンって顔しながら聞いてます😧",ちびうさ☽︎‪︎.*,1,2022-10-24T22:46:31Z,2022-10-24T22:46:31Z
信じがたいまでの歌唱力です。まさに変幻自在。リピートが止まりません…！,信じがたいまでの歌唱力です。まさに変幻自在。リピートが止まりません…！,LEO,0,2022-10-24T13:19:40Z,2022-10-24T13:19:40Z
いつもと違う感じでめちゃめちゃかっけぇです！！2:29から最後のとこ特に好きです！！今日1日頑張ってよかったって思わせてくれてありがとうございます☺️🫶🏻,"いつもと違う感じでめちゃめちゃかっけぇです！！
2:29から最後のとこ特に好きです！！
今日1日頑張ってよかったって思わせてくれてありがとうございます☺️🫶🏻",ゆう。,0,2022-10-24T15:44:19Z,2022-10-24T15:44:19Z
ウタカタララバイ難しいのに、歌えるのすごすぎます！この曲クセになるから、歌ってくれて嬉しいです！！！！,ウタカタララバイ難しいのに、歌えるのすごすぎます！この曲クセになるから、歌ってくれて嬉しいです！！！！,mafu,0,2022-10-24T10:05:21Z,2022-10-24T10:05:21Z
ウタカタララバイ、フルで聴きたいなって思ってたので嬉しいです！！ありがとうございます！感謝🙏,"ウタカタララバイ、フルで聴きたいなって思ってたので嬉しいです！！
ありがとうございます！感謝🙏",suzu,0,2022-10-24T10:04:49Z,2022-10-24T10:04:49Z
え、歌唱力神すぎます！！！MVもめちゃくゃかっこいい！！最強の歌みたありがとうございます😭,"え、歌唱力神すぎます！！！
MVもめちゃくゃかっこいい！！
最強の歌みたありがとうございます😭",ゆう-優-,0,2022-10-24T10:10:53Z,2022-10-24T10:10:53Z
この歌難易度高いのにしっかり歌っちゃう天月くんさすが🌟ラップパートかっこいい！！,"この歌難易度高いのにしっかり歌っちゃう天月くんさすが🌟
ラップパートかっこいい！！",narru,1,2022-10-24T13:39:21Z,2022-10-24T13:39:21Z
フルで聴きたかったやつ😂♡ほんとにありがとうございます!!がなりも裏声も笑い声も全部素敵です🤦‍♀️💕,"フルで聴きたかったやつ😂♡
ほんとにありがとうございます!!
がなりも裏声も笑い声も全部素敵です🤦‍♀️💕",ゆきむー。,0,2022-10-24T10:06:35Z,2022-10-24T10:06:35Z
天月くんの高音がちずっと聞いてたいくらい好き…曲のせいで小悪魔感出て可愛い…笑,天月くんの高音がちずっと聞いてたいくらい好き…曲のせいで小悪魔感出て可愛い…笑,葉月crew,1,2022-10-24T16:00:37Z,2022-10-24T16:00:37Z
フルで歌ってくれるとか神ですか？？？？？こんなに高レベルな曲を歌いこなせてしまう天月さん最強すぎません？？？高音巻舌かっけぇです、、、、、,"フルで歌ってくれるとか神ですか？？？？？
こんなに高レベルな曲を歌いこなせてしまう天月さん最強すぎません？？？高音巻舌かっけぇです、、、、、",でんふぁれ,1,2022-10-24T15:07:05Z,2022-10-24T15:07:05Z
イラストも映像も歌声も最高すぎる😭😭✨全五感が喜んでる...ჱ̒^._.^),イラストも映像も歌声も最高すぎる😭😭✨全五感が喜んでる...ჱ̒^._.^),ななかりん。,0,2022-10-24T10:17:49Z,2022-10-24T10:17:49Z
うぽつです！！すごい…ひたすら凄かった…最高でした🎤,"うぽつです！！
すごい…ひたすら凄かった…
最高でした🎤",ちゃろぴ!,0,2022-10-24T10:17:26Z,2022-10-24T10:17:26Z
高音がめっちゃきれい…✨✨,高音がめっちゃきれい…✨✨,ボコ,0,2022-10-24T12:49:37Z,2022-10-24T12:49:37Z
急上昇入りおめでとうございます🎉こんな複雑な曲でも歌ってみたできちゃうんだすごい！きけばきくほど楽しめる,"急上昇入りおめでとうございます🎉
こんな複雑な曲でも歌ってみたできちゃうんだすごい！きけばきくほど楽しめる",ばるたん,0,2022-10-25T12:44:26Z,2022-10-25T12:44:26Z
この1曲に色んな歌い方入っててその歌い方を使い分ける天月さん最高ですᐡ𓂂- · -𓂂ᐡ,この1曲に色んな歌い方入っててその歌い方を使い分ける天月さん最高ですᐡ𓂂- · -𓂂ᐡ,nanami.,0,2022-10-24T10:27:45Z,2022-10-24T10:27:45Z
綺麗でかっこよくて大人な感じで素敵です。,綺麗でかっこよくて大人な感じで素敵です。,ツキシロ,0,2022-10-24T10:07:53Z,2022-10-24T10:07:53Z
流石に凄すぎる,流石に凄すぎる,のゐる∝【12歳歌い手】,1,2022-10-25T08:00:42Z,2022-10-25T08:00:42Z
歌声もイラストもMVも最高です！！めっちゃ好き！,"歌声もイラストもMVも最高です！！
めっちゃ好き！",クララ,0,2022-10-24T10:32:19Z,2022-10-24T10:32:19Z
ワンコーラス聞いた時からぜひフルをと思っていました。安定に最高です✨,ワンコーラス聞いた時からぜひフルをと思っていました。安定に最高です✨,めい,0,2022-10-24T11:21:58Z,2022-10-24T11:21:58Z
待ってた！この歌歌ってくれるの待ってたーーー！！素敵🥰🥰🥰🥰🥰この歌大好きです😌,待ってた！この歌歌ってくれるの待ってたーーー！！素敵🥰🥰🥰🥰🥰この歌大好きです😌,まゅっぺ,0,2022-10-24T13:42:11Z,2022-10-24T13:42:11Z
高音で狂ってる感じ新感覚で大好きです,高音で狂ってる感じ新感覚で大好きです,ルカ,0,2022-10-24T10:53:04Z,2022-10-24T10:53:04Z
