textDisplay,textOriginal,authorDisplayName,likeCount,publishedAt,updatedAt
8:51ゆめまるがクリティカルな質問してみんなが一瞬フリーズするんおもろすぎ笑,8:51ゆめまるがクリティカルな質問してみんなが一瞬フリーズするんおもろすぎ笑,廃人オブザイヤー,859,2022-10-26T12:57:03Z,2022-10-26T12:57:03Z
虫さんの編集、みんながだらだら喋った質問の内容を簡潔に短くまとめてテロップにしてるから頭の良さが伝わってくる,虫さんの編集、みんながだらだら喋った質問の内容を簡潔に短くまとめてテロップにしてるから頭の良さが伝わってくる,shim,173,2022-10-26T14:27:19Z,2022-10-26T14:27:19Z
答え知ってから最初の胸毛に絡まるとかの考察聞いたらてつやが爆笑する意味がめっちゃ分かるわ笑,答え知ってから最初の胸毛に絡まるとかの考察聞いたらてつやが爆笑する意味がめっちゃ分かるわ笑,ちょんあり,94,2022-10-26T13:27:30Z,2022-10-26T13:27:30Z
こういう耳だけでも楽しめる動画大好物,こういう耳だけでも楽しめる動画大好物,さらだ,146,2022-10-26T12:23:19Z,2022-10-26T12:23:19Z
解答側の人たちの推理が面白すぎる,解答側の人たちの推理が面白すぎる,いかめし,28,2022-10-26T13:53:41Z,2022-10-26T13:53:41Z
3:33「孫」に可能性見出してるゆめまる好き,3:33「孫」に可能性見出してるゆめまる好き,フライングエビ,82,2022-10-26T14:12:52Z,2022-10-26T14:12:52Z
9:02 ここほんとに息できないくらい笑った,9:02 ここほんとに息できないくらい笑った,ab,66,2022-10-26T14:52:56Z,2022-10-26T14:52:56Z
普通に面白かったから何問かもっと見たくなった✨️,普通に面白かったから何問かもっと見たくなった✨️,みはる,64,2022-10-26T12:24:16Z,2022-10-26T12:24:16Z
9:03 同僚の反対を押し切り俊光と結婚したのイントネーション好きすぎて何回もリピートしてる,9:03 同僚の反対を押し切り俊光と結婚したのイントネーション好きすぎて何回もリピートしてる,いむらん,143,2022-10-26T15:08:10Z,2022-10-26T15:08:10Z
水平思考クイズの理不尽感が上手く作れてる,水平思考クイズの理不尽感が上手く作れてる,まどらーまん,91,2022-10-26T12:54:06Z,2022-10-26T12:54:06Z
虫さんの水平思考クイズへの考えが固すぎるw理系って感じ出てていい,虫さんの水平思考クイズへの考えが固すぎるw理系って感じ出てていい,ニュートラルすん,195,2022-10-26T12:51:30Z,2022-10-26T12:51:30Z
こういう撮影時間長い系の動画、報われなかったらとか考えちゃいそうやのにいっぱい撮ってくれるん最高デェッス❗️ほんでしっかりおもろい❗️てつやめちゃくちゃ良問やし、それを褒め合うメンバー同士のかけ合いいいよね〜毎日見続けてしまうわけだで❗️,"こういう撮影時間長い系の動画、報われなかったらとか考えちゃいそうやのにいっぱい撮ってくれるん最高デェッス❗️
ほんでしっかりおもろい❗️
てつやめちゃくちゃ良問やし、それを褒め合うメンバー同士のかけ合いいいよね〜毎日見続けてしまうわけだで❗️",アンジェリーナ・ジョリジョリー,33,2022-10-26T14:10:29Z,2022-10-26T14:10:29Z
4時間を20分にまとめる虫さんよ…知らないだけで他にもこういう動画沢山あるんだろうなぁすげぇよYouTuber…,"4時間を20分にまとめる虫さんよ…知らないだけで他にもこういう動画沢山あるんだろうなぁ
すげぇよYouTuber…",F S,6,2022-10-27T05:13:36Z,2022-10-27T05:13:36Z
アンジェリーナジョリジョリ剃毛ちゃん、速攻ジョリ剃ちゃんに略されてんの草,アンジェリーナジョリジョリ剃毛ちゃん、速攻ジョリ剃ちゃんに略されてんの草,ふ,725,2022-10-26T12:15:07Z,2022-10-26T12:15:07Z
歳をとってちょっとした冗談が親父っぽくなってて、好き,"歳をとってちょっとした冗談が親父っぽくなってて、

好き",やんばるくいなさん,95,2022-10-26T12:51:17Z,2022-10-26T12:51:17Z
面白かった〜第2回は難しいかもしれないけどまたこういう企画みたいな,面白かった〜第2回は難しいかもしれないけどまたこういう企画みたいな,かんかんエコー,14,2022-10-26T13:07:25Z,2022-10-26T13:07:25Z
動画内で何問かあるのかと思ったら、たった一問でこのボリューム…すごいわ。てつや君頭良過ぎないか？,"動画内で何問かあるのかと思ったら、たった一問でこのボリューム…すごいわ。
てつや君頭良過ぎないか？",BlackWidowになれない_,82,2022-10-26T14:29:04Z,2022-10-26T14:29:04Z
としみつは決定したとしてしばゆーが考えた名前、ジョリ剃ちゃんで毛に関係があるてミスリードさせて質問数潰してるのが凄い,"としみつは決定したとして
しばゆーが考えた名前、ジョリ剃ちゃんで
毛に関係があるてミスリードさせて質問数潰してるのが凄い",おもち,4,2022-10-27T07:16:34Z,2022-10-27T07:16:34Z
てつや問題作るの上手いな,てつや問題作るの上手いな,ヌメの,13,2022-10-26T14:53:14Z,2022-10-26T14:53:14Z
